period,value
87363,1036.8697355
87364,1046.05862683
87365,1050.18841081
87366,1045.86766283
87367,1079.55204073
87368,1062.25507607
87369,1089.0632874
87370,1074.84112959
87371,1111.02815826
87372,1113.65296947
87373,1108.12383717
87374,1106.77396628
87375,1136.40763714
87376,1148.32081997
87377,1120.43359943
87378,1139.31670958
87379,1155.34788972
87380,1170.10930921
87381,1148.06060413
87382,1171.87002429
87383,1159.73945531
87384,1202.34267772
87385,1198.30813383
87386,1182.7151715
87387,1187.74027642
87388,1207.66455776
87389,1193.23288821
87390,1228.61973542
87391,1230.02293095
87392,1210.99051361
87393,1242.55247059
87394,1222.52309981
87395,1235.18837478
87396,1216.30420676
87397,1231.60026418
87398,1251.78691976
87399,1246.69690985
87400,1257.44364541
87401,1251.24348251
87402,1264.64837558
87403,1261.84610188
87404,1244.17573494
87405,1231.08339992
87406,1266.22012782
87407,1241.20596278
87408,1266.26705966
87409,1237.33466409
87410,1256.86183601
87411,1253.34219423
87412,1244.64536841
87413,1230.15941401
87414,1245.68144883
87415,1241.15532429
87416,1248.92033135
87417,1235.15719739
87418,1241.2218323
87419,1238.89690768
87420,1225.90228567
87421,1243.35797084
87422,1212.73531338
87423,1211.13697453
87424,1215.19163714
87425,1233.23619937
87426,1214.48112245
87427,1205.91476054
87428,1195.64569256
87429,1211.49367167
87430,1200.71417124
87431,1203.2430935
87432,1183.27270633
87433,1166.91744086
87434,1155.12921174
87435,1160.40044621
87436,1171.98793801
87437,1164.0432516
87438,1130.68076742
87439,1136.87917837
87440,1133.93836882
87441,1117.00006121
87442,1108.93836162
87443,1103.02062359
87444,1104.29198837
87445,1100.84198329
87446,1071.72336915
87447,1084.21515886
87448,1083.25514307
87449,1073.12439421
87450,1057.39149448
87451,1053.01245314
87452,1036.76336043
87453,1014.35769949
87454,1024.28698428
87455,1026.58696178
87456,1017.9122317
87457,980.181521704
87458,975.893978756
87459,973.172383732
87460,966.570460491
87461,931.879945986
87462,954.009518599
87463,926.316024431
87464,914.472461262
87465,907.815846083
87466,882.832928987
87467,902.794593266
87468,876.763618039
87469,857.627708176
87470,864.911234797
87471,852.644883186
87472,854.403093684
87473,841.01784143
87474,829.639012047
87475,807.212521523
87476,810.4866817
87477,796.609941658
87478,763.370586629
87479,752.216148183
87480,734.822817783
87481,723.837034891
87482,733.02051269
87483,730.208536887
87484,706.052199566
87485,701.242084287
87486,680.680011901
87487,691.725255159
87488,665.238029306
87489,661.783778053
87490,634.978740994
87491,623.703935205
87492,625.407504292
87493,606.473676689
87494,583.449739589
87495,597.29110521
87496,585.762779995
87497,549.096349821
87498,574.525980177
87499,566.298644673
87500,537.593038552
87501,547.659935933
87502,513.466734447
87503,518.874085419
87504,482.332058953
87505,507.857170828
87506,464.996670718
87507,462.390676611
87508,454.990092884
87509,442.566718816
87510,446.805884728
87511,456.655765357
87512,429.483094652
87513,404.625534274
87514,413.917004203
87515,397.179927168
87516,383.047624147
87517,386.969241487
87518,370.122717582
87519,379.867016904
87520,365.62225847
87521,366.526107416
87522,366.4641273
87523,350.510072816
87524,355.352497125
87525,348.812842037
87526,345.246424245
87527,325.231130598
87528,317.908952227
87529,329.711606807
87530,293.010847832
87531,309.48906321
87532,277.354948709
87533,290.256001087
87534,292.904732234
87535,284.958204598
87536,279.14375568
87537,258.579143908
87538,288.280020161
87539,280.608867407
87540,251.240643428
87541,257.977035709
87542,264.393013843
87543,272.895361246
87544,268.189987422
87545,246.329172939
87546,248.273746346
87547,251.496088497
87548,235.204847888
87549,241.182059367
87550,251.134556183
87551,238.377303445
87552,230.013817017
87553,243.424317835
87554,255.436522029
87555,257.406633127
87556,266.363839453
87557,241.857411303
87558,259.374231883
87559,260.523836371
87560,239.279221586
87561,277.738891776
87562,252.794034903
87563,260.764141301
87564,266.292172533
87565,283.344737261
87566,289.660935563
87567,272.28022519
87568,289.679905271
87569,289.357467364
87570,286.100687314
87571,306.485658045
87572,281.660424509
87573,308.501579142
87574,300.17277554
87575,314.917715729
87576,310.003364869
87577,324.766566919
87578,337.63830469
87579,342.49850302
87580,338.635879795
87581,338.53745759
87582,339.089857601
87583,354.282646767
87584,374.50543231
87585,380.542185892
87586,367.062328399
87587,400.837571074
87588,388.552268257
87589,406.300766292
87590,431.920099698
87591,436.561766142
87592,446.249119995
87593,441.482680912
87594,441.402323696
87595,442.414173671
87596,463.377402107
87597,488.682723266
87598,499.339048322
87599,504.086962095
87600,482.357395722
87601,505.569086003
87602,524.806426698
87603,536.060449328
87604,534.370875726
87605,548.314745162
87606,569.172143011
87607,554.215108605
87608,591.632518526
87609,598.256640895
87610,601.657989058
87611,605.222079809
87612,609.932724337
87613,646.75067185
87614,636.853620255
87615,634.341569634
87616,673.769960147
87617,676.093379289
87618,692.603736407
87619,685.384439176
87620,703.807903276
87621,710.089373421
87622,741.233331601
87623,754.764086175
87624,755.342137495
87625,750.513162543
87626,772.500717951
87627,774.279770674
87628,780.224214395
87629,813.626063303
87630,820.544772378
87631,836.924854446
87632,852.256149656
87633,833.777171044
87634,851.058910042
87635,882.86520688
87636,882.455716613
87637,897.468590661
87638,893.590174754
87639,919.318129803
87640,910.85953172
87641,932.146801776
87642,958.902823345
87643,946.304122159
87644,978.491467585
87645,984.02236359
87646,988.890190047
87647,994.937746529
87648,1006.32940481
87649,993.083100738
87650,1019.55142696
87651,1016.92564486
87652,1043.32567645
87653,1048.20845074
87654,1067.58095195
87655,1066.2439701
87656,1054.29007535
87657,1086.50600335
87658,1070.59763409
87659,1102.17432434
87660,1095.58469101
87661,1122.71293948
87662,1117.09120369
87663,1145.202052
87664,1149.0708095
87665,1157.09928554
87666,1142.23088112
87667,1171.94798353
87668,1145.55671158
87669,1154.31320969
87670,1175.00703176
87671,1167.41184741
87672,1193.76753285
87673,1188.43404737
87674,1211.81427695
87675,1200.35159121
87676,1216.53277426
87677,1195.87597681
87678,1219.5164255
87679,1219.11423039
87680,1224.66516369
87681,1214.703426
87682,1215.83589832
87683,1217.25230988
87684,1248.06588447
87685,1223.12942381
87686,1240.28054222
87687,1239.49530422
87688,1252.38701181
87689,1259.47534209
87690,1246.06010791
87691,1241.15021504
87692,1264.25323535
87693,1243.68733214
87694,1256.14550293
87695,1254.28788792
87696,1257.42986127
87697,1259.40472619
87698,1239.1683357
87699,1251.1522675
87700,1255.04148794
87701,1259.66638758
87702,1242.81319978
87703,1240.73260941
87704,1241.74790356
87705,1241.54279366
87706,1226.90662614
87707,1244.1926003
87708,1215.7065368
87709,1220.37859932
87710,1223.52153583
87711,1204.86563069
87712,1237.76459184
87713,1211.03791094
87714,1206.25053584
87715,1200.33597334
87716,1188.20380526
87717,1209.57057378
87718,1192.26575284
87719,1204.9605349
87720,1170.76969688
87721,1181.5123261
87722,1153.90726933
87723,1164.06949833
87724,1151.35355885
87725,1148.57947376
87726,1148.7560871
87727,1135.54191774
87728,1125.45499699
87729,1142.55867384
87730,1123.7386673
87731,1096.39703606
87732,1113.58456116
87733,1109.62531834
87734,1087.33956354
87735,1088.31257392
87736,1060.58367012
87737,1067.49544217
87738,1069.51615651
87739,1051.0577026
87740,1036.08877284
87741,1017.16702477
87742,1021.2554152
87743,1015.55644273
87744,985.494040779
87745,978.025663739
87746,996.396924642
87747,968.704770012
87748,974.728848777
87749,952.265403824
87750,937.616559958
87751,925.004759044
87752,928.921540213
87753,907.977849824
87754,884.365966708
87755,870.073769905
87756,868.134425274
87757,868.692601321
87758,849.741897099
87759,849.967560226
87760,837.280443986
87761,810.627678569
87762,801.162558196
87763,811.827766155
87764,807.479520515
87765,779.367856473
87766,766.856493994
87767,768.94562293
87768,765.563610196
87769,752.878767538
87770,737.878530654
87771,722.981257726
87772,722.945750418
87773,713.747259873
87774,702.658999052
87775,679.668547143
87776,662.593853186
87777,669.648083542
87778,622.59850949
87779,651.116181899
87780,606.260450424
87781,619.317365805
87782,606.683552746
87783,583.629998993
87784,567.748747565
87785,565.621335429
87786,558.283822835
87787,534.385974179
87788,523.584426725
87789,538.096279315
87790,532.617919582
87791,495.208572025
87792,500.345570218
87793,502.169680969
87794,471.909270568
87795,484.502353572
87796,459.123722116
87797,442.09684713
87798,460.832284387
87799,428.318369285
87800,409.185134456
87801,437.685638803
87802,396.332078737
87803,403.736520726
87804,391.783403924
87805,405.879265921
87806,367.066982583
87807,392.384265622
87808,373.387969434
87809,378.213806264
87810,358.637911464
87811,364.702626505
87812,356.154538884
87813,329.683570043
87814,336.191743892
87815,304.564565047
87816,311.791884345
87817,294.126430272
87818,292.126839124
87819,297.47343876
87820,315.192229572
87821,310.685508396
87822,306.326212799
87823,300.809426091
87824,277.275227063
87825,282.212426656
87826,280.758096687
87827,270.468896114
87828,261.899728944
87829,261.19275304
87830,248.90636292
87831,250.567165797
87832,262.027578683
87833,266.834621143
87834,260.067646952
87835,271.026159362
87836,260.876624633
87837,248.191442968
87838,268.08393184
87839,267.538910709
87840,259.82475523
87841,238.706873308
87842,254.495991456
87843,234.655866968
87844,234.182784164
87845,271.864028472
87846,261.436368905
87847,272.195828076
87848,253.273284302
87849,252.029976808
87850,259.249400148
87851,270.923301199
87852,287.034010137
87853,279.193048597
87854,277.948934063
87855,279.132560723
87856,299.457347894
87857,273.062936952
87858,279.138759214
87859,278.572904525
87860,307.15999474
87861,310.7049822
87862,325.230646096
87863,315.636687451
87864,326.893182575
87865,331.595823389
87866,338.290490381
87867,323.522837629
87868,329.976892131
87869,363.129351066
87870,338.896628618
87871,376.201540658
87872,358.42011457
87873,374.790945599
87874,395.289643784
87875,380.699390703
87876,392.786789307
87877,417.550050025
87878,413.896990548
87879,432.499317073
87880,442.122952893
87881,423.045314435
87882,441.336367688
87883,441.438917379
87884,481.000405263
87885,475.550537916
87886,501.289693256
87887,475.38145838
87888,513.651942282
87889,521.641145665
87890,508.857228236
87891,519.062142398
87892,531.469489594
87893,549.449494394
87894,552.235183799
87895,551.422501468
87896,565.913046292
87897,607.688309295
87898,584.361497634
87899,623.305479131
87900,637.577863736
87901,629.066936062
87902,630.646469582
87903,658.597231278
87904,661.845197775
87905,656.048516909
87906,691.999221816
87907,676.665633591
87908,716.834626586
87909,714.643169377
87910,739.113917231
87911,734.004368278
87912,737.579975383
87913,769.440763519
87914,787.020400999
87915,770.801223611
87916,803.486609187
87917,810.721074056
87918,818.797009622
87919,832.699589107
87920,840.607417727
87921,841.08003897
87922,839.592725207
87923,878.88843848
87924,886.968162908
87925,904.265710142
87926,881.485760731
87927,908.360300068
87928,919.732212707
87929,933.403346891
87930,940.367903123
87931,970.587767057
87932,972.458949936
87933,970.750610059
87934,973.722970311
87935,989.354338989
87936,1007.68676613
87937,1005.3462518
87938,1012.67316207
87939,1046.1749562
87940,1029.96974152
87941,1054.29977636
87942,1051.85520099
87943,1059.33263169
87944,1062.05904297
87945,1076.04890874
87946,1107.49444042
87947,1106.93463335
87948,1100.43368424
87949,1108.19087807
87950,1124.56551833
87951,1116.98437404
87952,1121.48909348
87953,1156.93707133
87954,1144.49364339
87955,1139.72201203
87956,1175.22989266
87957,1176.04040779
87958,1153.74094119
87959,1183.08535278
87960,1169.19031315
87961,1202.35271329
87962,1186.34315932
87963,1203.53802775
87964,1213.06848544
87965,1223.98675516
87966,1204.74323683
87967,1209.02903887
87968,1223.07844175
87969,1236.71403128
87970,1210.95675515
87971,1229.02535819
87972,1230.43264357
87973,1224.94972116
87974,1227.80586358
87975,1244.21709635
87976,1232.21386583
87977,1257.63449826
87978,1239.80732464
87979,1258.1025667
87980,1240.63750587
87981,1261.65070193
87982,1231.35305542
87983,1255.22625173
87984,1231.44914027
87985,1240.17510842
87986,1258.66957067
87987,1263.58179534
87988,1265.63973617
87989,1232.05493232
87990,1236.55744431
87991,1251.60099275
87992,1227.79765232
87993,1239.75564203
87994,1257.06776827
87995,1244.0615429
87996,1234.4956774
87997,1241.23163532
87998,1225.56273666
87999,1216.09526321
88000,1217.19723097
88001,1196.13237343
88002,1218.70847709
88003,1206.58965151
88004,1201.52706033
88005,1206.67481938
88006,1179.6648584
88007,1186.26496239
88008,1168.96769109
88009,1191.41698941
88010,1184.63616149
88011,1151.50760916
88012,1147.60414566
88013,1147.99708637
88014,1135.34170083
88015,1122.84212659
88016,1148.1660316
88017,1125.48772302
88018,1109.74020621
88019,1116.64899869
88020,1117.83359968
88021,1084.16743782
88022,1102.36524409
88023,1088.27603851
88024,1063.16673629
88025,1061.74946708
88026,1067.10221174
88027,1035.64817869
88028,1017.80949353
88029,1010.9501563
88030,1023.87723263
88031,1005.63459824
88032,1001.90709779
88033,989.914116731
88034,979.473578588
88035,968.251330784
88036,954.295279168
88037,950.204185179
88038,922.170187403
88039,922.90571588
88040,911.053029601
88041,892.855516502
88042,905.320562313
88043,882.925014164
88044,864.243337274
88045,850.155470698
88046,874.621491196
88047,850.86591591
88048,829.981822102
88049,817.29980681
88050,805.167857262
88051,789.2327411
88052,803.924793997
88053,766.375788214
88054,783.795152063
88055,773.473762033
88056,751.715173172
88057,731.975803858
88058,734.365852914
88059,713.203818099
88060,722.008037377
88061,708.381134736
88062,672.562417345
88063,690.853634536
88064,670.361815047
88065,649.173167366
88066,648.686940515
88067,643.881679157
88068,639.843536147
88069,600.360807242
88070,591.296750451
88071,579.872664916
88072,570.022935904
88073,567.654072086
88074,563.653582329
88075,536.584857716
88076,524.413179413
88077,538.571164961
88078,508.507014444
88079,514.906877036
88080,496.778791674
88081,483.564470741
88082,477.765565147
88083,483.415140154
88084,474.952621204
88085,465.783025767
88086,461.110068088
88087,434.914139445
88088,422.233053847
88089,436.270168886
88090,413.488168198
88091,420.132853177
88092,377.620540845
88093,378.770410826
88094,366.271569189
88095,375.737941237
88096,379.133199957
88097,340.472672025
88098,362.251186987
88099,355.402756646
88100,322.233678708
88101,314.337857598
88102,344.059363053
88103,304.997871313
88104,335.311909188
88105,298.484622166
88106,319.436379293
88107,310.927179569
88108,285.903135052
88109,293.723321532
88110,302.411497693
88111,273.978972417
88112,280.371985981
88113,278.505265688
88114,283.052565114
88115,257.66403249
88116,270.715675352
88117,251.111915647
88118,250.774998895
88119,261.49052657
88120,262.795024911
88121,248.922862237
88122,236.591571165
88123,265.388614667
88124,271.45609065
88125,266.518925304
88126,246.999787788
88127,264.101424497
88128,267.363503923
88129,257.245895888
88130,256.284803331
88131,232.813246217
88132,235.596030553
88133,253.859098577
88134,259.473546128
88135,269.619169458
88136,251.622894496
88137,248.414297638
88138,259.739810591
88139,264.733312715
88140,278.475902917
88141,265.41409596
88142,289.579464369
88143,274.960162146
88144,269.73006887
88145,291.5331593
88146,306.056251181
88147,274.354717138
88148,288.728869587
88149,290.218160812
88150,298.972709739
88151,295.532202576
88152,326.118411802
88153,309.709188673
88154,322.273947841
88155,343.662824201
88156,348.133347785
88157,352.146838166
88158,349.036890501
88159,368.599255042
88160,352.730012753
88161,381.626215324
88162,371.68277473
88163,377.90620906
88164,380.626056906
88165,402.552845978
88166,404.978106112
88167,410.021947712
88168,437.018788515
88169,435.699992688
88170,438.65662527
88171,449.433754324
88172,463.834508962
88173,463.330579443
88174,489.91640186
88175,506.172179348
88176,496.632300544
88177,492.054372465
88178,521.042033435
88179,540.163443172
88180,555.343969856
88181,538.318943427
88182,547.991497059
88183,550.374286765
88184,598.418262617
88185,597.179126484
88186,585.695784158
88187,613.399248659
88188,607.644695681
88189,648.212259475
88190,643.704112474
88191,638.889052397
88192,655.414093616
88193,666.511066658
88194,701.288029118
88195,708.720806405
88196,691.492085747
88197,735.232553494
88198,747.285970759
88199,719.696929594
88200,735.403089849
88201,745.49780505
88202,785.208634335
88203,785.225677839
88204,811.308155989
88205,797.154704123
88206,828.340578634
88207,815.577742233
88208,824.334894948
88209,835.034541714
88210,863.880406112
88211,865.067719552
88212,865.427462992
88213,891.374741463
88214,890.327663316
88215,891.364785555
88216,910.697829226
88217,939.33308609
88218,927.176499051
88219,950.646969934
88220,952.443995978
88221,953.333332445
88222,975.080569723
88223,991.019468143
88224,997.242056529
88225,1025.54317839
88226,1035.3055095
88227,1010.58640509
88228,1055.46873054
88229,1052.67801318
88230,1073.30629103
88231,1056.71743501
88232,1083.97268948
88233,1085.43873722
88234,1083.72196781
88235,1080.48274083
88236,1122.42261838
88237,1112.93167647
88238,1112.6478061
88239,1127.63616092
88240,1138.7451787
88241,1122.10179006
88242,1164.04533084
88243,1167.07544364
88244,1161.34712386
88245,1151.2908855
88246,1188.40725144
88247,1182.67700823
88248,1166.35363527
88249,1200.23364178
88250,1200.9439851
88251,1188.15259082
88252,1185.40435056
88253,1189.90355323
88254,1196.33141773
88255,1213.984511
88256,1214.75371867
88257,1228.48028056
88258,1209.24435316
88259,1241.26006586
88260,1238.30344442
88261,1235.23836785
88262,1256.34666709
88263,1235.27565288
88264,1246.96440616
88265,1224.72578962
88266,1234.96909968
88267,1259.97634565
88268,1258.11728978
88269,1251.34566499
88270,1237.10899383
88271,1253.24519064
88272,1249.80816553
88273,1239.75701786
88274,1238.76313566
88275,1247.11810637
88276,1267.15710339
88277,1254.69574803
88278,1237.55129331
88279,1232.36287232
88280,1237.38622429
88281,1258.23320138
88282,1249.64247009
88283,1238.29634064
88284,1238.1582148
88285,1224.01734435
88286,1240.87023513
88287,1230.19799868
88288,1215.62113178
88289,1222.18181817
88290,1224.93284806
88291,1196.90176228
88292,1217.3375754
88293,1196.73844395
88294,1199.49914442
88295,1187.4615827
88296,1167.37913523
88297,1161.32006748
88298,1167.05026173
88299,1172.24785915
88300,1141.20947943
88301,1150.41131301
88302,1139.51623911
88303,1135.99616478
88304,1142.40136455
88305,1106.58743773
88306,1105.07743581
88307,1098.49916688
88308,1088.19172562
88309,1102.17327193
88310,1098.35353055
88311,1088.57375042
88312,1084.27911158
88313,1046.68085013
88314,1048.11320294
88315,1026.57944704
88316,1034.46603032
88317,1031.47697474
88318,1009.93346363
88319,1018.72936207
88320,1004.24757558
88321,982.873559555
88322,1000.70908973
88323,967.241962136
88324,953.631108746
88325,965.959623679
88326,923.815382984
88327,916.188201103
88328,910.17135389
88329,901.140070922
88330,882.062415104
88331,889.457208051
88332,893.607500577
88333,887.652232859
88334,856.16683515
88335,851.077790742
88336,840.320563219
88337,829.698490451
88338,814.153928115
88339,791.035839845
88340,803.537715649
88341,783.855831702
88342,775.349144354
88343,767.788024735
88344,753.724799588
88345,726.142676164
88346,727.795921731
88347,724.131120765
88348,707.069786565
88349,690.376383652
88350,690.21965902
88351,664.165023419
88352,672.429450903
88353,632.568909985
88354,637.480855092
88355,615.195221362
88356,615.651230634
88357,611.675203874
88358,593.305078134
88359,570.598680497
88360,589.619568515
88361,560.41747721
88362,566.684959715
88363,567.42694109
88364,531.267008907
88365,521.509346138
88366,515.798288967
88367,510.609979236
88368,510.116646313
88369,480.96268665
88370,467.268652817
88371,491.345844227
88372,459.758676662
88373,466.558421368
88374,430.337856335
88375,424.600381688
88376,433.6776952
88377,438.653135025
88378,401.608987356
88379,405.684839692
88380,388.244397452
88381,372.505312577
88382,393.420943763
88383,381.057844915
88384,365.212178895
88385,372.769664685
88386,353.649106208
88387,335.084720958
88388,342.639487493
88389,330.079488584
88390,320.40992203
88391,339.797971213
88392,329.19212788
88393,299.842070527
88394,290.746063612
88395,293.770240541
88396,292.933673078
88397,272.928596023
88398,269.37047931
88399,277.066353376
88400,267.996958007
88401,283.299960931
88402,292.770665654
88403,270.872605348
88404,279.999781441
88405,276.099163918
88406,272.307589942
88407,255.307479833
88408,264.247691794
88409,262.23369134
88410,256.808944436
88411,244.29799881
88412,241.82610462
88413,264.368323986
88414,252.969636482
88415,261.395819605
88416,265.012941125
88417,257.249865988
88418,264.567589781
88419,261.753091554
88420,235.310767016
88421,259.526705562
88422,272.310512583
88423,260.834406356
88424,241.42728231
88425,263.492953106
88426,267.874952078
88427,272.830668462
88428,263.447886089
88429,255.099887915
88430,270.631096792
88431,272.384830407
88432,292.152499076
88433,293.267085893
88434,302.298079507
88435,299.685960107
88436,301.570196551
88437,285.178890452
88438,317.212981164
88439,292.057065474
88440,333.024573791
88441,336.846360028
88442,313.665564087
88443,335.579745664
88444,336.898693369
88445,331.015675273
88446,370.979710598
88447,346.111995813
88448,359.773026563
88449,389.812576032
88450,387.309436258
88451,377.762715858
88452,400.806425604
88453,421.648160389
88454,405.704742673
88455,427.078314572
88456,408.901261945
88457,422.025962769
88458,427.997624791
88459,467.695971546
88460,462.849743288
88461,468.127739694
88462,464.214774627
88463,489.846494447
88464,489.756039
88465,504.817653334
88466,517.703183099
88467,517.172665454
88468,556.175676827
88469,528.671852353
88470,553.401099713
88471,577.537260104
88472,564.836129473
88473,574.689165933
88474,587.089706817
88475,612.625054003
88476,637.221560046
88477,640.838300116
88478,654.051673058
88479,640.115371528
88480,671.068841074
88481,654.742517262
88482,701.271106935
88483,711.206653709
88484,718.946435524
88485,718.20527925
88486,736.734291502
88487,758.976958724
88488,731.585367521
88489,754.643311977
88490,788.890458439
88491,791.603780113
88492,801.31800826
88493,786.048440714
88494,831.548934397
88495,824.337725501
88496,851.119574503
88497,866.682746824
88498,870.427522032
88499,874.039465153
88500,867.912379366
88501,885.740396558
88502,890.574082997
88503,899.675587973
88504,909.136158185
88505,922.822734303
88506,955.982902469
88507,941.071460559
88508,947.486613653
88509,986.836097956
88510,999.176574513
88511,1006.90250613
88512,1015.98812546
88513,1003.62503263
88514,1037.57072517
88515,1047.30359149
88516,1026.11961128
88517,1060.97715411
88518,1055.37567252
88519,1073.6942629
88520,1064.45337615
88521,1070.25526059
88522,1100.09486373
88523,1092.34621318
88524,1088.42324504
88525,1108.51363887
88526,1124.34639095
88527,1112.38788244
88528,1126.24479654
88529,1153.32063634
88530,1164.89803602
88531,1144.27291126
88532,1149.93985565
88533,1183.5936085
88534,1164.80324408
88535,1169.49853376
88536,1198.62747567
88537,1168.38682731
88538,1180.87409572
88539,1203.91167855
88540,1211.35457398
88541,1209.83973476
88542,1207.7197414
88543,1205.01973534
88544,1214.10790363
88545,1237.52195102
88546,1207.87474619
88547,1245.22954822
88548,1213.60923829
88549,1222.16901384
88550,1257.39512135
88551,1259.20486759
88552,1230.42035053
88553,1248.48465345
88554,1251.90393519
88555,1263.51774905
88556,1263.91010584
88557,1261.0420727
88558,1235.10861959
88559,1246.28963686
88560,1260.44765993
88561,1249.37779484
88562,1231.59342522
88563,1256.08730399
88564,1230.03814888
88565,1229.61298199
88566,1228.50028305
88567,1246.44043242
88568,1252.24953219
88569,1258.84893793
88570,1246.22908911
88571,1235.00714168
88572,1222.10621795
88573,1213.81495684
88574,1246.42817832
88575,1230.01064337
88576,1227.58608449
88577,1228.31942028
88578,1222.53101029
88579,1188.4506867
88580,1190.50398551
88581,1197.59805527
88582,1174.34093845
88583,1195.90039001
88584,1193.24202502
88585,1187.85262049
88586,1177.43984112
88587,1160.69987575
88588,1152.42537072
88589,1145.49656078
88590,1158.89629603
88591,1156.47051087
88592,1149.59392276
88593,1114.14980756
88594,1132.14496318
88595,1123.71019142
88596,1086.72318099
88597,1106.50185297
88598,1095.39078469
88599,1078.19841334
88600,1090.53664018
88601,1062.21671914
88602,1045.49598285
88603,1057.0476733
88604,1030.46805731
88605,1013.47998106
88606,1029.77866593
88607,997.470904326
88608,993.467932023
88609,999.790040378
88610,973.568812848
88611,965.831870366
88612,965.466883824
88613,940.561903245
88614,925.685837133
88615,916.695618225
88616,926.680564715
88617,900.17773309
88618,918.208188688
88619,885.716993892
88620,874.807146453
88621,876.021108465
88622,866.762270987
88623,857.224966234
88624,823.5316599
88625,816.500846001
88626,807.650896604
88627,792.935585888
88628,812.691888331
88629,776.251517855
88630,754.918728433
88631,749.351010295
88632,745.163470443
88633,731.102737656
88634,714.034192519
88635,711.272574581
88636,703.4159113
88637,689.186537958
88638,667.233047037
88639,689.253676849
88640,650.476929586
88641,634.998811866
88642,644.560837519
88643,631.522147292
88644,606.745075993
88645,598.308886306
88646,593.048689218
88647,590.297359332
88648,592.016780401
88649,588.506339786
88650,552.427962219
88651,548.41390288
88652,541.029994992
88653,537.846499701
88654,505.711593428
88655,505.551842969
88656,485.036184141
88657,490.202473269
88658,491.336556173
88659,457.363882515
88660,476.649659007
88661,435.905365267
88662,436.581539326
88663,435.731976972
88664,430.364416342
88665,431.815879122
88666,408.939309987
88667,388.479343849
88668,399.211625704
88669,374.326094063
88670,389.888416193
88671,384.462845708
88672,375.065217556
88673,358.459379386
88674,345.554276836
88675,366.13007758
88676,353.807425136
88677,337.878639043
88678,322.885309653
88679,330.76492314
88680,326.999118669
88681,300.327431457
88682,310.66234564
88683,305.338576582
88684,305.009486021
88685,290.504466289
88686,268.393253374
88687,273.127686662
88688,289.853002141
88689,278.26711452
88690,266.235019505
88691,253.899007935
88692,274.674474619
88693,244.552096503
88694,275.877509642
88695,266.446611053
88696,253.530784554
88697,247.439823072
88698,253.23460331
88699,265.223162532
88700,262.451633586
88701,261.466190207
88702,257.978502255
88703,269.022748553
88704,232.930477163
88705,255.381538555
88706,237.735626476
88707,252.116049714
88708,240.030698355
88709,237.780615225
88710,239.708089905
88711,261.101552312
88712,266.030048281
88713,258.898002982
88714,261.813095431
88715,264.594825086
88716,254.096240795
88717,277.662628809
88718,255.524774523
88719,291.200435556
88720,267.351856027
88721,294.502008529
88722,301.014238133
88723,291.42612271
88724,314.725545321
88725,297.750551115
88726,316.699937036
88727,322.140063586
88728,326.308831414
88729,305.385267993
88730,311.15617043
88731,315.238682135
88732,357.263340239
88733,359.555900334
88734,362.662416111
88735,362.062453631
88736,360.615571856
88737,383.186177393
88738,384.665649921
88739,405.601197753
88740,379.100439092
88741,422.346063663
88742,423.197991472
88743,426.301249826
88744,414.825925218
88745,426.847410457
88746,425.687662403
88747,468.340194863
88748,448.434340801
88749,491.513736384
88750,463.365050907
88751,477.136089616
88752,480.844215833
88753,501.89709348
88754,508.033384201
88755,537.443473391
88756,541.907658818
88757,531.215223323
88758,543.928145063
88759,565.505494966
88760,569.844561287
88761,591.215893893
88762,608.456116875
88763,620.851240339
88764,626.657565731
88765,619.149826558
88766,632.631165293
88767,635.920919836
88768,679.962831462
88769,656.293301228
88770,670.384726101
88771,685.260897905
88772,699.664239158
88773,704.044565103
88774,737.543628501
88775,745.899861421
88776,762.985453282
88777,748.234060092
88778,770.8640364
88779,798.244286997
88780,803.300278574
88781,802.688288308
88782,804.501953184
88783,829.447585807
88784,851.369554851
88785,851.726733988
88786,845.30542272
88787,850.122403885
88788,887.557297182
88789,892.004383193
88790,897.955262374
88791,893.715466333
88792,920.738131473
88793,931.885021756
88794,928.898470986
88795,969.451909749
88796,979.527015491
88797,970.909382565
88798,982.564504606
88799,1005.47186003
88800,994.596317462
88801,1024.14536566
88802,1010.06045819
88803,1044.39391027
88804,1044.25028705
88805,1055.7138063
88806,1036.47602496
88807,1068.88534549
88808,1076.11693247
88809,1064.22047557
88810,1081.52586668
88811,1092.60410111
88812,1117.56545579
88813,1113.34780829
88814,1128.53230374
88815,1109.38811846
88816,1130.21721404
88817,1124.15127095
88818,1138.69701192
88819,1170.78919238
88820,1143.78435781
88821,1165.04007463
88822,1186.27734771
88823,1197.20526359
88824,1172.42320927
88825,1187.09325103
88826,1183.19239337
88827,1196.64136522
88828,1186.82939533
88829,1224.62166944
88830,1211.47123057
88831,1205.89152689
88832,1224.64947159
88833,1211.59593849
88834,1232.53210845
88835,1212.68336398
88836,1244.95406706
88837,1220.33150084
88838,1258.02184782
88839,1257.03662084
88840,1245.14620757
88841,1259.09367007
88842,1236.99561331
88843,1231.77143282
88844,1244.56953976
88845,1235.7058986
88846,1265.90864285
88847,1237.65135191
88848,1234.13312725
88849,1263.96727975
88850,1232.91069303
88851,1267.19460122
88852,1254.39013084
88853,1254.38961592
88854,1265.22788098
88855,1224.44153537
88856,1257.42572982
88857,1231.44167374
